[2022-10-20 15:51:58,493][INFO] start training!
[2022-10-20 15:52:25,335][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:25,335][INFO] ###############################################################################################################

[2022-10-20 15:52:25,335][INFO] Train Epoch: [1\200]	time: 26s
[2022-10-20 15:52:25,335][INFO] lr_rate: 0.0001

[2022-10-20 15:52:25,335][INFO] Train_Loss: 0.013797      Train_Acc: 50.000%

[2022-10-20 15:52:25,335][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:29,991][INFO] Test_Loss: 0.014123      Test_Acc: 50.000%

[2022-10-20 15:52:29,991][INFO] --------------------------------------------------------
[2022-10-20 15:52:30,118][INFO] start training!
[2022-10-20 15:52:32,782][INFO] Train Epoch: 2  [0/1000 (0%)]     Batch_Loss: 0.013360       Batch_Acc: 40.000%
[2022-10-20 15:52:32,782][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:35,374][INFO] Train Epoch: 2  [50/1000 (5%)]     Batch_Loss: 0.013098       Batch_Acc: 48.000%
[2022-10-20 15:52:35,374][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:37,062][INFO] Train Epoch: 2  [100/1000 (10%)]     Batch_Loss: 0.012802       Batch_Acc: 58.000%
[2022-10-20 15:52:37,062][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:37,533][INFO] Train Epoch: 2  [150/1000 (15%)]     Batch_Loss: 0.011544       Batch_Acc: 84.000%
[2022-10-20 15:52:37,533][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:38,450][INFO] Train Epoch: 2  [200/1000 (20%)]     Batch_Loss: 0.011323       Batch_Acc: 88.000%
[2022-10-20 15:52:38,450][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:39,046][INFO] Train Epoch: 2  [250/1000 (25%)]     Batch_Loss: 0.012248       Batch_Acc: 66.000%
[2022-10-20 15:52:39,047][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:39,652][INFO] Train Epoch: 2  [300/1000 (30%)]     Batch_Loss: 0.012504       Batch_Acc: 70.000%
[2022-10-20 15:52:39,653][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:40,256][INFO] Train Epoch: 2  [350/1000 (35%)]     Batch_Loss: 0.011513       Batch_Acc: 84.000%
[2022-10-20 15:52:40,256][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:40,935][INFO] Train Epoch: 2  [400/1000 (40%)]     Batch_Loss: 0.011575       Batch_Acc: 84.000%
[2022-10-20 15:52:40,935][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:41,743][INFO] Train Epoch: 2  [450/1000 (45%)]     Batch_Loss: 0.011664       Batch_Acc: 72.000%
[2022-10-20 15:52:41,744][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:42,352][INFO] Train Epoch: 2  [500/1000 (50%)]     Batch_Loss: 0.012492       Batch_Acc: 66.000%
[2022-10-20 15:52:42,353][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:43,248][INFO] Train Epoch: 2  [550/1000 (55%)]     Batch_Loss: 0.010480       Batch_Acc: 86.000%
[2022-10-20 15:52:43,248][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:43,755][INFO] Train Epoch: 2  [600/1000 (60%)]     Batch_Loss: 0.010733       Batch_Acc: 86.000%
[2022-10-20 15:52:43,755][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:44,249][INFO] Train Epoch: 2  [650/1000 (65%)]     Batch_Loss: 0.013090       Batch_Acc: 64.000%
[2022-10-20 15:52:44,249][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:44,725][INFO] Train Epoch: 2  [700/1000 (70%)]     Batch_Loss: 0.011190       Batch_Acc: 84.000%
[2022-10-20 15:52:44,725][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:45,237][INFO] Train Epoch: 2  [750/1000 (75%)]     Batch_Loss: 0.012970       Batch_Acc: 72.000%
[2022-10-20 15:52:45,237][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:46,177][INFO] Train Epoch: 2  [800/1000 (80%)]     Batch_Loss: 0.011861       Batch_Acc: 76.000%
[2022-10-20 15:52:46,177][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:46,642][INFO] Train Epoch: 2  [850/1000 (85%)]     Batch_Loss: 0.011285       Batch_Acc: 80.000%
[2022-10-20 15:52:46,642][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:47,231][INFO] Train Epoch: 2  [900/1000 (90%)]     Batch_Loss: 0.013381       Batch_Acc: 74.000%
[2022-10-20 15:52:47,231][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:48,232][INFO] Train Epoch: 2  [950/1000 (95%)]     Batch_Loss: 0.010388       Batch_Acc: 80.000%
[2022-10-20 15:52:48,233][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:48,233][INFO] ###############################################################################################################

[2022-10-20 15:52:48,233][INFO] Train Epoch: [2\200]	time: 18s
[2022-10-20 15:52:48,233][INFO] lr_rate: 0.0001

[2022-10-20 15:52:48,233][INFO] Train_Loss: 0.011975      Train_Acc: 73.100%

[2022-10-20 15:52:48,234][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:49,443][INFO] Test_Loss: 0.012894      Test_Acc: 75.000%

[2022-10-20 15:52:49,444][INFO] --------------------------------------------------------
[2022-10-20 15:52:49,456][INFO] start training!
[2022-10-20 15:52:50,269][INFO] Train Epoch: 3  [0/1000 (0%)]     Batch_Loss: 0.010683       Batch_Acc: 82.000%
[2022-10-20 15:52:50,269][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:51,157][INFO] Train Epoch: 3  [50/1000 (5%)]     Batch_Loss: 0.011038       Batch_Acc: 86.000%
[2022-10-20 15:52:51,158][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:51,950][INFO] Train Epoch: 3  [100/1000 (10%)]     Batch_Loss: 0.011412       Batch_Acc: 68.000%
[2022-10-20 15:52:51,950][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:53,144][INFO] Train Epoch: 3  [150/1000 (15%)]     Batch_Loss: 0.010654       Batch_Acc: 76.000%
[2022-10-20 15:52:53,145][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:54,225][INFO] Train Epoch: 3  [200/1000 (20%)]     Batch_Loss: 0.009823       Batch_Acc: 78.000%
[2022-10-20 15:52:54,226][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:55,955][INFO] Train Epoch: 3  [250/1000 (25%)]     Batch_Loss: 0.010011       Batch_Acc: 86.000%
[2022-10-20 15:52:55,955][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:57,648][INFO] Train Epoch: 3  [300/1000 (30%)]     Batch_Loss: 0.011805       Batch_Acc: 80.000%
[2022-10-20 15:52:57,648][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:58,563][INFO] Train Epoch: 3  [350/1000 (35%)]     Batch_Loss: 0.010940       Batch_Acc: 80.000%
[2022-10-20 15:52:58,564][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:52:59,253][INFO] Train Epoch: 3  [400/1000 (40%)]     Batch_Loss: 0.010513       Batch_Acc: 88.000%
[2022-10-20 15:52:59,253][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:00,047][INFO] Train Epoch: 3  [450/1000 (45%)]     Batch_Loss: 0.010363       Batch_Acc: 78.000%
[2022-10-20 15:53:00,047][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:01,327][INFO] Train Epoch: 3  [500/1000 (50%)]     Batch_Loss: 0.008914       Batch_Acc: 90.000%
[2022-10-20 15:53:01,328][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:02,337][INFO] Train Epoch: 3  [550/1000 (55%)]     Batch_Loss: 0.012004       Batch_Acc: 76.000%
[2022-10-20 15:53:02,337][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:03,136][INFO] Train Epoch: 3  [600/1000 (60%)]     Batch_Loss: 0.010553       Batch_Acc: 80.000%
[2022-10-20 15:53:03,137][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:03,950][INFO] Train Epoch: 3  [650/1000 (65%)]     Batch_Loss: 0.010790       Batch_Acc: 82.000%
[2022-10-20 15:53:03,951][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:04,958][INFO] Train Epoch: 3  [700/1000 (70%)]     Batch_Loss: 0.009568       Batch_Acc: 88.000%
[2022-10-20 15:53:04,958][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:05,937][INFO] Train Epoch: 3  [750/1000 (75%)]     Batch_Loss: 0.009864       Batch_Acc: 84.000%
[2022-10-20 15:53:05,937][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:07,025][INFO] Train Epoch: 3  [800/1000 (80%)]     Batch_Loss: 0.011877       Batch_Acc: 78.000%
[2022-10-20 15:53:07,025][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:08,138][INFO] Train Epoch: 3  [850/1000 (85%)]     Batch_Loss: 0.009860       Batch_Acc: 82.000%
[2022-10-20 15:53:08,139][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:09,158][INFO] Train Epoch: 3  [900/1000 (90%)]     Batch_Loss: 0.010872       Batch_Acc: 88.000%
[2022-10-20 15:53:09,158][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:10,232][INFO] Train Epoch: 3  [950/1000 (95%)]     Batch_Loss: 0.009328       Batch_Acc: 88.000%
[2022-10-20 15:53:10,233][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:10,233][INFO] ###############################################################################################################

[2022-10-20 15:53:10,233][INFO] Train Epoch: [3\200]	time: 20s
[2022-10-20 15:53:10,233][INFO] lr_rate: 0.0001

[2022-10-20 15:53:10,233][INFO] Train_Loss: 0.010544      Train_Acc: 81.900%

[2022-10-20 15:53:10,233][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:12,169][INFO] Test_Loss: 0.011683      Test_Acc: 75.500%

[2022-10-20 15:53:12,169][INFO] --------------------------------------------------------
[2022-10-20 15:53:12,183][INFO] start training!
[2022-10-20 15:53:12,744][INFO] Train Epoch: 4  [0/1000 (0%)]     Batch_Loss: 0.008957       Batch_Acc: 88.000%
[2022-10-20 15:53:12,745][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:13,430][INFO] Train Epoch: 4  [50/1000 (5%)]     Batch_Loss: 0.008786       Batch_Acc: 88.000%
[2022-10-20 15:53:13,431][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:14,564][INFO] Train Epoch: 4  [100/1000 (10%)]     Batch_Loss: 0.009819       Batch_Acc: 80.000%
[2022-10-20 15:53:14,564][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:15,340][INFO] Train Epoch: 4  [150/1000 (15%)]     Batch_Loss: 0.011076       Batch_Acc: 72.000%
[2022-10-20 15:53:15,341][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:16,432][INFO] Train Epoch: 4  [200/1000 (20%)]     Batch_Loss: 0.009735       Batch_Acc: 80.000%
[2022-10-20 15:53:16,432][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:17,253][INFO] Train Epoch: 4  [250/1000 (25%)]     Batch_Loss: 0.008811       Batch_Acc: 90.000%
[2022-10-20 15:53:17,254][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:18,445][INFO] Train Epoch: 4  [300/1000 (30%)]     Batch_Loss: 0.009609       Batch_Acc: 84.000%
[2022-10-20 15:53:18,445][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:19,254][INFO] Train Epoch: 4  [350/1000 (35%)]     Batch_Loss: 0.009617       Batch_Acc: 84.000%
[2022-10-20 15:53:19,254][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:19,985][INFO] Train Epoch: 4  [400/1000 (40%)]     Batch_Loss: 0.008089       Batch_Acc: 90.000%
[2022-10-20 15:53:19,985][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:20,724][INFO] Train Epoch: 4  [450/1000 (45%)]     Batch_Loss: 0.010575       Batch_Acc: 84.000%
[2022-10-20 15:53:20,724][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:21,541][INFO] Train Epoch: 4  [500/1000 (50%)]     Batch_Loss: 0.009988       Batch_Acc: 80.000%
[2022-10-20 15:53:21,542][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:22,129][INFO] Train Epoch: 4  [550/1000 (55%)]     Batch_Loss: 0.008989       Batch_Acc: 80.000%
[2022-10-20 15:53:22,129][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:22,743][INFO] Train Epoch: 4  [600/1000 (60%)]     Batch_Loss: 0.009302       Batch_Acc: 82.000%
[2022-10-20 15:53:22,744][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:23,248][INFO] Train Epoch: 4  [650/1000 (65%)]     Batch_Loss: 0.010363       Batch_Acc: 78.000%
[2022-10-20 15:53:23,248][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:23,743][INFO] Train Epoch: 4  [700/1000 (70%)]     Batch_Loss: 0.007305       Batch_Acc: 88.000%
[2022-10-20 15:53:23,744][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:24,343][INFO] Train Epoch: 4  [750/1000 (75%)]     Batch_Loss: 0.011081       Batch_Acc: 84.000%
[2022-10-20 15:53:24,343][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:25,068][INFO] Train Epoch: 4  [800/1000 (80%)]     Batch_Loss: 0.009936       Batch_Acc: 74.000%
[2022-10-20 15:53:25,068][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:25,648][INFO] Train Epoch: 4  [850/1000 (85%)]     Batch_Loss: 0.008436       Batch_Acc: 84.000%
[2022-10-20 15:53:25,648][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:26,235][INFO] Train Epoch: 4  [900/1000 (90%)]     Batch_Loss: 0.011888       Batch_Acc: 70.000%
[2022-10-20 15:53:26,235][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:26,844][INFO] Train Epoch: 4  [950/1000 (95%)]     Batch_Loss: 0.008894       Batch_Acc: 86.000%
[2022-10-20 15:53:26,845][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:26,845][INFO] ###############################################################################################################

[2022-10-20 15:53:26,845][INFO] Train Epoch: [4\200]	time: 14s
[2022-10-20 15:53:26,845][INFO] lr_rate: 0.0001

[2022-10-20 15:53:26,845][INFO] Train_Loss: 0.009563      Train_Acc: 82.300%

[2022-10-20 15:53:26,845][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:28,676][INFO] Test_Loss: 0.011035      Test_Acc: 73.000%

[2022-10-20 15:53:28,677][INFO] --------------------------------------------------------
[2022-10-20 15:53:28,687][INFO] start training!
[2022-10-20 15:53:29,321][INFO] Train Epoch: 5  [0/1000 (0%)]     Batch_Loss: 0.007236       Batch_Acc: 94.000%
[2022-10-20 15:53:29,321][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:30,044][INFO] Train Epoch: 5  [50/1000 (5%)]     Batch_Loss: 0.008218       Batch_Acc: 88.000%
[2022-10-20 15:53:30,044][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:30,997][INFO] Train Epoch: 5  [100/1000 (10%)]     Batch_Loss: 0.008957       Batch_Acc: 88.000%
[2022-10-20 15:53:30,997][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:31,653][INFO] Train Epoch: 5  [150/1000 (15%)]     Batch_Loss: 0.010079       Batch_Acc: 76.000%
[2022-10-20 15:53:31,653][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:32,553][INFO] Train Epoch: 5  [200/1000 (20%)]     Batch_Loss: 0.007647       Batch_Acc: 94.000%
[2022-10-20 15:53:32,553][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:33,245][INFO] Train Epoch: 5  [250/1000 (25%)]     Batch_Loss: 0.010519       Batch_Acc: 80.000%
[2022-10-20 15:53:33,246][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:33,950][INFO] Train Epoch: 5  [300/1000 (30%)]     Batch_Loss: 0.007055       Batch_Acc: 94.000%
[2022-10-20 15:53:33,950][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:34,647][INFO] Train Epoch: 5  [350/1000 (35%)]     Batch_Loss: 0.008097       Batch_Acc: 82.000%
[2022-10-20 15:53:34,648][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:35,248][INFO] Train Epoch: 5  [400/1000 (40%)]     Batch_Loss: 0.008676       Batch_Acc: 82.000%
[2022-10-20 15:53:35,248][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:35,949][INFO] Train Epoch: 5  [450/1000 (45%)]     Batch_Loss: 0.009682       Batch_Acc: 78.000%
[2022-10-20 15:53:35,949][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:36,737][INFO] Train Epoch: 5  [500/1000 (50%)]     Batch_Loss: 0.008728       Batch_Acc: 92.000%
[2022-10-20 15:53:36,737][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:38,238][INFO] Train Epoch: 5  [550/1000 (55%)]     Batch_Loss: 0.008854       Batch_Acc: 76.000%
[2022-10-20 15:53:38,239][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:40,083][INFO] Train Epoch: 5  [600/1000 (60%)]     Batch_Loss: 0.007722       Batch_Acc: 86.000%
[2022-10-20 15:53:40,083][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:41,042][INFO] Train Epoch: 5  [650/1000 (65%)]     Batch_Loss: 0.007226       Batch_Acc: 88.000%
[2022-10-20 15:53:41,042][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:42,040][INFO] Train Epoch: 5  [700/1000 (70%)]     Batch_Loss: 0.009357       Batch_Acc: 80.000%
[2022-10-20 15:53:42,041][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:43,150][INFO] Train Epoch: 5  [750/1000 (75%)]     Batch_Loss: 0.008961       Batch_Acc: 82.000%
[2022-10-20 15:53:43,151][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:43,878][INFO] Train Epoch: 5  [800/1000 (80%)]     Batch_Loss: 0.007048       Batch_Acc: 88.000%
[2022-10-20 15:53:43,879][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:44,639][INFO] Train Epoch: 5  [850/1000 (85%)]     Batch_Loss: 0.008775       Batch_Acc: 84.000%
[2022-10-20 15:53:44,640][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:45,527][INFO] Train Epoch: 5  [900/1000 (90%)]     Batch_Loss: 0.009973       Batch_Acc: 76.000%
[2022-10-20 15:53:45,528][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:46,146][INFO] Train Epoch: 5  [950/1000 (95%)]     Batch_Loss: 0.009947       Batch_Acc: 76.000%
[2022-10-20 15:53:46,146][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:46,147][INFO] ###############################################################################################################

[2022-10-20 15:53:46,147][INFO] Train Epoch: [5\200]	time: 17s
[2022-10-20 15:53:46,147][INFO] lr_rate: 0.0001

[2022-10-20 15:53:46,147][INFO] Train_Loss: 0.008638      Train_Acc: 84.200%

[2022-10-20 15:53:46,147][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:47,369][INFO] Test_Loss: 0.010334      Test_Acc: 76.000%

[2022-10-20 15:53:47,369][INFO] --------------------------------------------------------
[2022-10-20 15:53:47,378][INFO] start training!
[2022-10-20 15:53:47,923][INFO] Train Epoch: 6  [0/1000 (0%)]     Batch_Loss: 0.010054       Batch_Acc: 78.000%
[2022-10-20 15:53:47,924][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:48,550][INFO] Train Epoch: 6  [50/1000 (5%)]     Batch_Loss: 0.007789       Batch_Acc: 84.000%
[2022-10-20 15:53:48,551][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:49,336][INFO] Train Epoch: 6  [100/1000 (10%)]     Batch_Loss: 0.007903       Batch_Acc: 90.000%
[2022-10-20 15:53:49,336][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:50,026][INFO] Train Epoch: 6  [150/1000 (15%)]     Batch_Loss: 0.010346       Batch_Acc: 76.000%
[2022-10-20 15:53:50,026][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:50,635][INFO] Train Epoch: 6  [200/1000 (20%)]     Batch_Loss: 0.008045       Batch_Acc: 84.000%
[2022-10-20 15:53:50,635][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:51,332][INFO] Train Epoch: 6  [250/1000 (25%)]     Batch_Loss: 0.007174       Batch_Acc: 90.000%
[2022-10-20 15:53:51,332][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:51,943][INFO] Train Epoch: 6  [300/1000 (30%)]     Batch_Loss: 0.008491       Batch_Acc: 80.000%
[2022-10-20 15:53:51,944][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:52,552][INFO] Train Epoch: 6  [350/1000 (35%)]     Batch_Loss: 0.007426       Batch_Acc: 86.000%
[2022-10-20 15:53:52,553][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:53,142][INFO] Train Epoch: 6  [400/1000 (40%)]     Batch_Loss: 0.006683       Batch_Acc: 92.000%
[2022-10-20 15:53:53,143][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:53,736][INFO] Train Epoch: 6  [450/1000 (45%)]     Batch_Loss: 0.008779       Batch_Acc: 82.000%
[2022-10-20 15:53:53,737][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:54,531][INFO] Train Epoch: 6  [500/1000 (50%)]     Batch_Loss: 0.007528       Batch_Acc: 78.000%
[2022-10-20 15:53:54,531][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:55,254][INFO] Train Epoch: 6  [550/1000 (55%)]     Batch_Loss: 0.008381       Batch_Acc: 86.000%
[2022-10-20 15:53:55,254][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 15:53:56,143][INFO] Train Epoch: 6  [600/1000 (60%)]     Batch_Loss: 0.008245       Batch_Acc: 88.000%
[2022-10-20 15:53:56,143][INFO] -----------------------------------------------------------------------------------------------------------
